parameter file: PCA3_pruned.pca.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: PCA3_pruned.bed
snpname: PCA3_pruned.bim
indivname: PCA3_pruned.fam
evecoutname: PCA3_pruned.pca.evec
evaloutname: PCA3_pruned.eval
altnormstyle: NO
numoutevec: 3
numoutlieriter: 0
numoutlierevec: 2
outliersigmathresh: 6
qtmode: 0
## smartpca version: 13050
norm used

genetic distance set from physical distance
 516      0.934423   -0.002372   -21.593            1 14289.061
 517      0.932821   -0.001602   -21.796            1 14300.495
 518      0.932356   -0.000465   -21.576            1 14311.505
 519      0.932165   -0.000191   -21.251            1 14322.948
 520      0.930829   -0.001336   -21.352            1 14335.043
 521      0.930169   -0.000660   -21.201            1 14346.919
 522      0.929623   -0.000546   -21.006            1 14359.096
 523      0.927607   -0.002016   -21.362            1 14371.669
 524      0.926826   -0.000781   -21.258            1 14383.489
 525      0.925567   -0.001259   -21.332            1 14395.514
 526      0.924382   -0.001185   -21.381            1 14407.370
 527      0.923053   -0.001329   -21.484            1 14419.111
 528      0.920970   -0.002082   -21.874            1 14430.619
 529      0.920644   -0.000327   -21.604            1 14441.287
 530      0.920277   -0.000367   -21.347            1 14452.507
 531      0.919600   -0.000677   -21.205            1 14464.259
 532      0.917871   -0.001728   -21.461            1 14476.301
 533      0.917272   -0.000600   -21.291            1 14487.778
 534      0.915680   -0.001592   -21.497            1 14499.604
 535      0.914828   -0.000852   -21.424            1 14510.968
 536      0.913473   -0.001355   -21.542            1 14522.471
 537      0.911424   -0.002049   -21.927            1 14533.698
 538      0.910814   -0.000610   -21.767            1 14544.062
 539      0.910128   -0.000685   -21.634            1 14554.753
 540      0.908393   -0.001736   -21.902            1 14565.714
 541      0.908091   -0.000301   -21.624            1 14576.059
 542      0.906904   -0.001188   -21.684            1 14586.996
 543      0.906270   -0.000634   -21.531            1 14597.777
 544      0.905251   -0.001019   -21.525            1 14608.877
 545      0.904457   -0.000795   -21.434            1 14619.967
 546      0.903356   -0.001101   -21.459            1 14631.241
 547      0.902439   -0.000916   -21.414            1 14642.435
 548      0.902246   -0.000193   -21.091            1 14653.708
 549      0.901807   -0.000439   -20.858            1 14665.703
 550      0.900126   -0.001681   -21.103            1 14678.218
 551      0.898720   -0.001407   -21.246            1 14690.143
 552      0.898293   -0.000426   -21.011            1 14701.716
 553      0.897675   -0.000619   -20.848            1 14713.816
 554      0.896013   -0.001661   -21.088            1 14726.280
 555      0.894565   -0.001448   -21.249            1 14738.156
 556      0.893664   -0.000901   -21.199            1 14749.629
 557      0.893049   -0.000615   -21.038            1 14761.194
 558      0.892596   -0.000453   -20.812            1 14773.122
 559      0.891543   -0.001053   -20.818            1 14785.569
 560      0.890414   -0.001129   -20.854            1 14797.982
 561      0.889769   -0.000644   -20.701            1 14810.286
 562      0.889135   -0.000635   -20.543            1 14822.940
 563      0.888013   -0.001122   -20.575            1 14835.962
 564      0.887004   -0.001008   -20.563            1 14848.885
 565      0.885676   -0.001329   -20.676            1 14861.820
 566      0.884982   -0.000694   -20.543            1 14874.450
 567      0.884294   -0.000688   -20.405            1 14887.392
 568      0.882960   -0.001334   -20.521            1 14900.659
 569      0.882215   -0.000745   -20.407            1 14913.613
 570      0.880802   -0.001413   -20.555            1 14926.836
 571      0.880717   -0.000084   -20.180            1 14939.661
 572      0.879751   -0.000966   -20.150            1 14953.422
 573      0.879125   -0.000626   -19.986            1 14967.242
 574      0.876862   -0.002263   -20.468            1 14981.471
 575      0.875859   -0.001003   -20.457            1 14994.427
 576      0.874778   -0.001081   -20.477            1 15007.387
 577      0.873829   -0.000949   -20.446            1 15020.269
 578      0.872253   -0.001577   -20.664            1 15033.209
 579      0.871489   -0.000764   -20.561            1 15045.548
 580      0.870698   -0.000791   -20.469            1 15058.129
 581      0.870363   -0.000335   -20.194            1 15070.926
 582      0.869537   -0.000826   -20.112            1 15084.432
 583      0.868355   -0.001182   -20.171            1 15098.136
 584      0.867066   -0.001290   -20.275            1 15111.653
 585      0.865775   -0.001290   -20.381            1 15124.863
 586      0.864839   -0.000936   -20.347            1 15137.757
 587      0.863521   -0.001318   -20.466            1 15150.714
 588      0.863144   -0.000377   -20.209            1 15163.314
 589      0.862239   -0.000905   -20.161            1 15176.594
 590      0.860945   -0.001294   -20.270            1 15189.976
 591      0.859900   -0.001045   -20.280            1 15203.026
 592      0.859616   -0.000284   -19.984            1 15216.016
 593      0.858689   -0.000927   -19.944            1 15229.810
 594      0.857283   -0.001406   -20.098            1 15243.689
 595      0.856399   -0.000884   -20.042            1 15257.102
 596      0.855475   -0.000924   -20.003            1 15270.642
 597      0.854936   -0.000540   -19.808            1 15284.265
 598      0.853712   -0.001223   -19.888            1 15298.422
 599      0.852745   -0.000967   -19.866            1 15312.316
 600      0.851331   -0.001414   -20.025            1 15326.245
 601      0.850769   -0.000562   -19.840            1 15339.675
 602      0.849603   -0.001166   -19.900            1 15353.617
 603      0.849196   -0.000407   -19.651            1 15367.351
 604      0.848504   -0.000692   -19.515            1 15381.795
 605      0.845899   -0.002605   -20.161            1 15396.615
 606      0.844665   -0.001234   -20.254            1 15409.467
 607      0.844005   -0.000660   -20.113            1 15421.998
 608      0.842766   -0.001239   -20.208            1 15434.912
 609      0.841358   -0.001408   -20.375            1 15447.496
 610      0.840112   -0.001247   -20.477            1 15459.530
 611      0.839503   -0.000609   -20.319            1 15471.203
 612      0.838513   -0.000990   -20.316            1 15483.311
 613      0.837628   -0.000885   -20.271            1 15495.380
 614      0.837141   -0.000487   -20.061            1 15507.541
 615      0.836597   -0.000545   -19.872            1 15520.307
 616      0.835096   -0.001500   -20.077            1 15533.620
 617      0.834642   -0.000454   -19.851            1 15546.243
 618      0.833713   -0.000929   -19.820            1 15559.533
 619      0.832977   -0.000736   -19.709            1 15572.877
 620      0.831870   -0.001107   -19.751            1 15586.533
 621      0.831107   -0.000763   -19.651            1 15600.009
 622      0.829574   -0.001533   -19.870            1 15613.765
 623      0.828964   -0.000610   -19.709            1 15626.762
 624      0.827468   -0.001495   -19.914            1 15640.237
 625      0.827357   -0.000112   -19.546            1 15652.990
 626      0.826134   -0.001223   -19.637            1 15666.908
 627      0.825310   -0.000824   -19.562            1 15680.478
 628      0.824238   -0.001072   -19.592            1 15694.246
 629      0.823401   -0.000837   -19.523            1 15707.867
 630      0.822107   -0.001294   -19.646            1 15721.670
 631      0.821388   -0.000719   -19.529            1 15735.007
 632      0.820883   -0.000505   -19.322            1 15748.688
 633      0.819899   -0.000984   -19.313            1 15763.030
 634      0.819711   -0.000188   -18.970            1 15777.353
 635      0.818324   -0.001387   -19.128            1 15792.824
 636      0.817575   -0.000749   -19.019            1 15807.699
 637      0.816478   -0.001097   -19.056            1 15822.910
 638      0.815880   -0.000598   -18.883            1 15837.943
 639      0.814331   -0.001549   -19.111            1 15853.545
 640      0.814035   -0.000296   -18.811            1 15868.287
 641      0.812642   -0.001393   -18.973            1 15884.056
 642      0.811693   -0.000949   -18.950            1 15899.193
 643      0.811553   -0.000139   -18.582            1 15914.366
 644      0.810441   -0.001112   -18.623            1 15930.839
 645      0.810050   -0.000391   -18.359            1 15947.116
 646      0.808752   -0.001297   -18.477            1 15964.333
 647      0.807853   -0.000900   -18.428            1 15981.067
 648      0.806503   -0.001350   -18.571            1 15997.942
 649      0.805957   -0.000546   -18.373            1 16014.232
 650      0.804821   -0.001136   -18.424            1 16031.228
 651      0.803786   -0.001035   -18.434            1 16047.982
 652      0.802935   -0.000851   -18.366            1 16064.650
 653      0.801536   -0.001399   -18.532            1 16081.535
 654      0.800750   -0.000786   -18.438            1 16097.724
 655      0.800426   -0.000325   -18.144            1 16114.229
 656      0.798462   -0.001964   -18.553            1 16131.840
 657      0.796958   -0.001504   -18.770            1 16147.786
 658      0.796763   -0.000194   -18.424            1 16162.814
 659      0.795860   -0.000903   -18.381            1 16179.155
 660      0.795264   -0.000596   -18.205            1 16195.612
 661      0.794918   -0.000345   -17.918            1 16212.725
 662      0.794411   -0.000507   -17.697            1 16230.959
 663      0.793579   -0.000833   -17.615            1 16250.058
 664      0.792167   -0.001411   -17.784            1 16269.457
 665      0.791623   -0.000544   -17.578            1 16288.109
 666      0.790536   -0.001088   -17.607            1 16307.580
 667      0.789612   -0.000924   -17.565            1 16326.888
 668      0.788994   -0.000617   -17.389            1 16346.330
 669      0.787648   -0.001346   -17.530            1 16366.483
 670      0.786366   -0.001282   -17.645            1 16385.988
 671      0.785155   -0.001212   -17.732            1 16404.947
 672      0.784765   -0.000390   -17.460            1 16423.478
 673      0.782626   -0.002139   -17.952            1 16443.148
 674      0.781678   -0.000948   -17.929            1 16460.599
 675      0.780883   -0.000795   -17.838            1 16478.088
 676      0.780266   -0.000617   -17.668            1 16495.913
 677      0.779468   -0.000798   -17.577            1 16514.433
 678      0.778490   -0.000978   -17.563            1 16533.308
 679      0.777208   -0.001282   -17.685            1 16552.183
 680      0.776769   -0.000439   -17.435            1 16570.443
 681      0.775663   -0.001106   -17.478            1 16589.785
 682      0.774725   -0.000937   -17.447            1 16608.868
 683      0.773020   -0.001705   -17.757            1 16628.032
 684      0.772136   -0.000884   -17.708            1 16645.681
 685      0.771897   -0.000238   -17.370            1 16663.487
 686      0.771657   -0.000241   -17.029            1 16682.816
 687      0.770333   -0.001324   -17.166            1 16703.714
 688      0.769548   -0.000785   -17.066            1 16723.893
 689      0.768015   -0.001533   -17.299            1 16744.500
 690      0.766750   -0.001264   -17.415            1 16763.909
 691      0.766085   -0.000666   -17.266            1 16782.676
 692      0.764346   -0.001738   -17.596            1 16802.102
 693      0.762898   -0.001449   -17.802            1 16819.820
 694      0.762377   -0.000520   -17.594            1 16836.432
 695      0.760773   -0.001604   -17.871            1 16853.983
 696      0.760244   -0.000529   -17.668            1 16870.053
 697      0.759777   -0.000467   -17.435            1 16887.040
 698      0.758873   -0.000904   -17.396            1 16905.116
 699      0.758397   -0.000476   -17.163            1 16923.300
 700      0.757710   -0.000687   -17.023            1 16942.595
 701      0.757123   -0.000588   -16.835            1 16962.539
 702      0.756299   -0.000824   -16.753            1 16983.389
 703      0.755345   -0.000954   -16.728            1 17004.602
 704      0.753845   -0.001500   -16.952            1 17025.872
 705      0.752648   -0.001197   -17.042            1 17045.858
 706      0.751850   -0.000798   -16.953            1 17065.268
 707      0.751358   -0.000492   -16.723            1 17085.071
 708      0.749512   -0.001846   -17.108            1 17106.043
 709      0.749076   -0.000436   -16.855            1 17124.807
 710      0.748349   -0.000727   -16.732            1 17144.867
 711      0.746809   -0.001539   -16.979            1 17165.521
 712      0.746173   -0.000636   -16.817            1 17184.690
 713      0.745393   -0.000780   -16.719            1 17204.671
 714      0.744583   -0.000810   -16.633            1 17225.110
 715      0.744141   -0.000442   -16.377            1 17245.944
 716      0.742200   -0.001941   -16.808            1 17268.166
 717      0.741775   -0.000424   -16.547            1 17287.781
 718      0.741029   -0.000746   -16.431            1 17308.816
 719      0.740100   -0.000929   -16.397            1 17330.437
 720      0.738250   -0.001851   -16.791            1 17352.157
 721      0.737627   -0.000623   -16.622            1 17371.416
 722      0.736792   -0.000834   -16.550            1 17391.566
 723      0.736492   -0.000301   -16.229            1 17412.038
 724      0.735062   -0.001430   -16.428            1 17434.365
 725      0.734655   -0.000406   -16.155            1 17455.355
 726      0.734112   -0.000543   -15.941            1 17477.935
 727      0.733645   -0.000467   -15.688            1 17501.760
 728      0.732474   -0.001171   -15.761            1 17527.102
 729      0.731653   -0.000820   -15.671            1 17551.892
 730      0.730726   -0.000927   -15.630            1 17577.172
 731      0.728816   -0.001911   -16.049            1 17602.629
 732      0.727250   -0.001565   -16.315            1 17625.237
 733      0.726446   -0.000805   -16.229            1 17645.980
 734      0.725680   -0.000766   -16.123            1 17667.153
 735      0.724379   -0.001301   -16.269            1 17688.893
 736      0.723641   -0.000737   -16.151            1 17709.524
 737      0.722240   -0.001401   -16.345            1 17730.802
 738      0.720626   -0.001615   -16.644            1 17750.617
 739      0.719744   -0.000882   -16.603            1 17768.240
 740      0.719267   -0.000477   -16.369            1 17785.969
 741      0.718183   -0.001084   -16.420            1 17805.128
 742      0.717395   -0.000789   -16.331            1 17823.764
 743      0.717240   -0.000154   -15.941            1 17842.840
 744      0.716697   -0.000543   -15.729            1 17864.508
 745      0.715539   -0.001159   -15.806            1 17887.546
 746      0.714909   -0.000630   -15.634            1 17909.874
 747      0.714300   -0.000608   -15.449            1 17933.307
 748      0.712636   -0.001665   -15.764            1 17957.962
 749      0.711341   -0.001294   -15.910            1 17980.124
 750      0.710778   -0.000564   -15.709            1 18001.034
 751      0.709996   -0.000781   -15.609            1 18023.273
 752      0.708385   -0.001612   -15.906            1 18046.099
 753      0.707519   -0.000866   -15.851            1 18066.486
 754      0.706515   -0.001004   -15.861            1 18087.099
 755      0.706087   -0.000428   -15.596            1 18107.431
 756      0.705158   -0.000929   -15.568            1 18129.634
 757      0.704359   -0.000799   -15.476            1 18151.876
 758      0.703738   -0.000621   -15.298            1 18174.654
 759      0.703395   -0.000343   -14.983            1 18198.678
 760      0.701714   -0.001682   -15.309            1 18225.096
 761      0.700923   -0.000791   -15.210            1 18248.669
 762      0.700595   -0.000327   -14.887            1 18272.861
 763      0.699033   -0.001562   -15.156            1 18299.576
 764      0.697991   -0.001042   -15.178            1 18323.847
 765      0.697466   -0.000525   -14.951            1 18347.728
 766      0.695713   -0.001752   -15.316            1 18373.357
 767      0.695368   -0.000346   -15.004            1 18395.640
 768      0.695115   -0.000253   -14.642            1 18420.405
 769      0.694121   -0.000993   -14.633            1 18448.165
 770      0.693548   -0.000574   -14.421            1 18475.816
 771      0.692995   -0.000553   -14.194            1 18505.204
 772      0.691813   -0.001182   -14.272            1 18536.495
 773      0.691223   -0.000590   -14.061            1 18566.910
 774      0.690620   -0.000603   -13.853            1 18599.125
 775      0.689765   -0.000855   -13.765            1 18633.156
 776      0.688553   -0.001212   -13.852            1 18667.887
 777      0.687761   -0.000792   -13.734            1 18701.642
 778      0.685725   -0.002036   -14.229            1 18736.396
 779      0.684446   -0.001278   -14.360            1 18766.151
 780      0.683959   -0.000488   -14.103            1 18794.411
 781      0.681932   -0.002026   -14.604            1 18824.990
 782      0.681382   -0.000551   -14.384            1 18850.360
 783      0.680732   -0.000650   -14.210            1 18877.668
 784      0.679914   -0.000818   -14.116            1 18906.501
 785      0.678981   -0.000933   -14.077            1 18936.064
 786      0.678179   -0.000801   -13.973            1 18965.786
 787      0.677763   -0.000416   -13.675            1 18996.361
 788      0.675956   -0.001807   -14.066            1 19029.876
 789      0.675858   -0.000098   -13.612            1 19058.978
 790      0.674842   -0.001016   -13.608            1 19092.747
 791      0.674044   -0.000798   -13.495            1 19126.345
 792      0.671932   -0.002112   -14.039            1 19160.974
 793      0.671760   -0.000172   -13.622            1 19189.293
 794      0.670363   -0.001397   -13.812            1 19222.015
 795      0.669420   -0.000943   -13.779            1 19252.315
 796      0.668187   -0.001233   -13.891            1 19282.709
 797      0.667677   -0.000510   -13.642            1 19311.503
 798      0.667046   -0.000631   -13.449            1 19342.898
 799      0.666421   -0.000625   -13.249            1 19376.291
 800      0.664963   -0.001459   -13.468            1 19411.820
 801      0.664460   -0.000503   -13.207            1 19444.426
 802      0.663607   -0.000852   -13.119            1 19479.935
 803      0.661270   -0.002337   -13.784            1 19516.275
 804      0.660602   -0.000668   -13.616            1 19544.016
 805      0.659371   -0.001231   -13.731            1 19573.488
 806      0.658669   -0.000703   -13.580            1 19601.128
 807      0.658040   -0.000628   -13.388            1 19630.302
 808      0.656915   -0.001125   -13.446            1 19661.580
 809      0.656121   -0.000794   -13.337            1 19691.719
 810      0.655224   -0.000897   -13.279            1 19722.914
 811      0.654610   -0.000613   -13.075            1 19754.501
 812      0.653935   -0.000675   -12.897            1 19788.485
 813      0.652598   -0.001337   -13.057            1 19824.550
 814      0.652158   -0.000440   -12.759            1 19858.029
 815      0.650675   -0.001484   -12.993            1 19895.327
 816      0.650341   -0.000334   -12.639            1 19928.920
 817      0.649704   -0.000636   -12.434            1 19967.222
 818      0.648260   -0.001444   -12.642            1 20008.190
 819      0.646873   -0.001387   -12.827            1 20045.712
 820      0.646030   -0.000843   -12.735            1 20080.065
 821      0.645173   -0.000857   -12.649            1 20115.366
 822      0.644073   -0.001101   -12.687            1 20151.552
 823      0.643511   -0.000562   -12.447            1 20186.692
 824      0.642888   -0.000623   -12.233            1 20225.144
 825      0.642062   -0.000826   -12.121            1 20266.587
 826      0.640681   -0.001381   -12.296            1 20309.455
 827      0.639319   -0.001362   -12.466            1 20349.049
 828      0.638514   -0.000805   -12.350            1 20385.364
 829      0.638132   -0.000383   -12.010            1 20423.108
 830      0.636588   -0.001544   -12.272            1 20466.133
 831      0.635953   -0.000635   -12.063            1 20504.201
 832      0.634190   -0.001763   -12.443            1 20545.377
 833      0.633463   -0.000727   -12.289            1 20579.366
 834      0.632328   -0.001135   -12.346            1 20615.486
 835      0.631000   -0.001329   -12.507            1 20649.985
 836      0.630742   -0.000258   -12.108            1 20680.921
 837      0.629476   -0.001265   -12.232            1 20718.500
 838      0.628643   -0.000834   -12.131            1 20753.152
 839      0.628273   -0.000370   -11.782            1 20789.036
 840      0.626989   -0.001284   -11.909            1 20830.965
 841      0.625723   -0.001266   -12.031            1 20869.802
 842      0.624799   -0.000923   -11.974            1 20905.567
 843      0.623536   -0.001264   -12.098            1 20941.727
 844      0.622469   -0.001067   -12.122            1 20974.643
 845      0.621964   -0.000504   -11.846            1 21006.275
 846      0.621788   -0.000177   -11.389            1 21042.764
 847      0.621098   -0.000689   -11.193            1 21088.159
 848      0.619424   -0.001674   -11.518            1 21137.138
 849      0.618511   -0.000913   -11.446            1 21178.339
 850      0.617439   -0.001073   -11.459            1 21220.347
 851      0.617032   -0.000406   -11.115            1 21261.280
 852      0.616061   -0.000972   -11.065            1 21309.254
 853      0.615221   -0.000840   -10.943            1 21357.655
 854      0.613994   -0.001227   -11.027            1 21408.181
 855      0.613213   -0.000781   -10.874            1 21455.949
 856      0.612884   -0.000329   -10.472            1 21506.643
 857      0.611292   -0.001592   -10.742            1 21566.589
 858      0.610120   -0.001172   -10.794            1 21619.035
 859      0.608779   -0.001342   -10.940            1 21669.345
 860      0.608131   -0.000648   -10.716            1 21714.984
 861      0.607284   -0.000847   -10.593            1 21765.559
 862      0.606730   -0.000553   -10.306            1 21818.513
 863      0.605163   -0.001567   -10.564            1 21878.415
 864      0.603810   -0.001353   -10.715            1 21930.313
 865      0.603301   -0.000509   -10.410            1 21976.985
 866      0.602613   -0.000688   -10.193            1 22031.265
 867      0.601363   -0.001250   -10.278            1 22090.873
 868      0.600364   -0.000999   -10.229            1 22147.001
 869      0.599426   -0.000938   -10.146            1 22203.566
 870      0.598359   -0.001067   -10.131            1 22261.630
 871      0.597806   -0.000553    -9.834            1 22319.063
 872      0.596669   -0.001137    -9.849            1 22384.884
 873      0.595974   -0.000695    -9.621            1 22449.212
 874      0.594606   -0.001369    -9.758            1 22520.066
 875      0.593514   -0.001092    -9.749            1 22585.254
 876      0.592595   -0.000919    -9.643            1 22649.633
 877      0.591976   -0.000619    -9.369            1 22716.505
 878      0.590866   -0.001110    -9.357            1 22792.072
 879      0.588519   -0.002347   -10.036            1 22866.984
 880      0.587626   -0.000893    -9.931            1 22915.576
 881      0.587060   -0.000566    -9.640            1 22966.369
 882      0.586917   -0.000143    -9.102            1 23026.540
 883      0.586125   -0.000792    -8.907            1 23106.378
 884      0.584954   -0.001171    -8.917            1 23192.958
 885      0.584360   -0.000594    -8.604            1 23277.980
 886      0.582595   -0.001765    -8.938            1 23375.169
 887      0.581258   -0.001337    -9.047            1 23456.751
 888      0.580942   -0.000316    -8.585            1 23532.082
 889      0.579819   -0.001123    -8.561            1 23626.686
 890      0.578612   -0.001207    -8.584            1 23721.162
 891      0.577971   -0.000641    -8.288            1 23813.201
 892      0.576858   -0.001113    -8.248            1 23918.236
 893      0.576187   -0.000671    -7.956            1 24024.052
 894      0.575813   -0.000374    -7.481            1 24143.706
 895      0.572903   -0.002909    -8.436            1 24287.882
 896      0.571751   -0.001152    -8.431            1 24379.602
 897      0.571344   -0.000406    -7.999            1 24469.628
 898      0.569995   -0.001349    -8.090            1 24581.900
 899      0.568814   -0.001182    -8.090            1 24687.325
 900      0.567712   -0.001102    -8.045            1 24790.861
 901      0.567151   -0.000561    -7.686            1 24895.054
 902      0.566162   -0.000989    -7.558            1 25019.580
 903      0.564725   -0.001437    -7.685            1 25150.721
 904      0.563430   -0.001296    -7.738            1 25271.793
 905      0.562106   -0.001324    -7.811            1 25387.198
 906      0.560720   -0.001386    -7.926            1 25495.114
 907      0.560168   -0.000552    -7.561            1 25592.133
 908      0.558989   -0.001179    -7.545            1 25712.527
 909      0.558317   -0.000672    -7.231            1 25831.462
 910      0.557835   -0.000483    -6.790            1 25971.966
 911      0.555350   -0.002485    -7.505            1 26146.120
 912      0.554975   -0.000376    -7.017            1 26259.205
 913      0.554711   -0.000263    -6.436            1 26410.143
 914      0.552561   -0.002151    -6.940            1 26610.801
 915      0.550700   -0.001860    -7.305            1 26763.535
 916      0.549352   -0.001348    -7.389            1 26879.003
 917      0.548541   -0.000812    -7.159            1 26981.920
 918      0.547893   -0.000647    -6.818            1 27102.150
 919      0.547101   -0.000793    -6.544            1 27252.379
 920      0.546544   -0.000557    -6.112     0.999999 27427.902
 921      0.543368   -0.003177    -7.226            1 27648.839
 922      0.542602   -0.000766    -6.966            1 27739.664
 923      0.541085   -0.001517    -7.142            1 27853.174
 924      0.540749   -0.000336    -6.620            1 27938.671
 925      0.538307   -0.002442    -7.333            1 28080.720
 926      0.538201   -0.000106    -6.686            1 28125.139
 927      0.537945   -0.000256    -6.088     0.999998 28243.640
 928      0.535544   -0.002401    -6.741            1 28437.887
 929      0.534443   -0.001102    -6.659            1 28531.002
 930      0.533117   -0.001325    -6.707            1 28625.624
 931      0.532043   -0.001074    -6.608            1 28701.751
 932      0.531058   -0.000985    -6.449            1 28781.098
 933      0.530348   -0.000710    -6.112     0.999999 28873.701
 934      0.529247   -0.001101    -5.986     0.999997 29011.610
 935      0.527846   -0.001402    -6.033     0.999998 29160.501
 936      0.527478   -0.000368    -5.459      0.99996 29287.889
 937      0.525952   -0.001526    -5.538     0.999973 29517.185
 938      0.523799   -0.002153    -6.007     0.999997 29718.962
 939      0.523485   -0.000313    -5.403     0.999949 29804.235
 940      0.522412   -0.001074    -5.206      0.99988 30009.272
 941      0.520568   -0.001844    -5.459      0.99996 30248.306
 942      0.518949   -0.001618    -5.602      0.99998 30406.421
 943      0.518524   -0.000425    -5.034     0.999757 30505.469
 944      0.517223   -0.001301    -4.943     0.999653 30741.453
 945      0.516608   -0.000616    -4.426     0.997853 30986.033
 946      0.514502   -0.002106    -4.759      0.99931 31383.070
 947      0.513829   -0.000673    -4.259     0.996401 31646.907
 948      0.512726   -0.001103    -3.963     0.991636 32077.251
 949      0.511254   -0.001472    -3.857     0.988941 32617.894
 950      0.508229   -0.003025    -4.701     0.999151 33198.317
 951      0.508010   -0.000220    -3.925     0.990757 33362.208
 952      0.506553   -0.001456    -3.810     0.987543 33873.459
 953      0.505045   -0.001508    -3.712     0.984147 34426.470
 954      0.503736   -0.001309    -3.478     0.972809 35014.505
 955      0.501781   -0.001955    -3.613     0.979965 35736.628
 956      0.500696   -0.001085    -3.228     0.954443 36331.942
 957      0.499050   -0.001646    -3.130     0.945037 37209.024
 958      0.496870   -0.002180    -3.359     0.964956 38158.434
 959      0.496426   -0.000443    -2.526     0.854009 38837.302
 960      0.493602   -0.002824    -3.046     0.935833 40471.663
 961      0.491541   -0.002061    -3.204     0.952226 41404.441
 962      0.489756   -0.001785    -3.221     0.953771 42004.482
 963      0.488788   -0.000968    -2.711     0.888355 42410.237
 964      0.488200   -0.000588    -1.819      0.67308 43596.563
 965      0.484804   -0.003396    -2.485     0.845457 47025.186
 966      0.482269   -0.002535    -2.836     0.908204 48536.779
 967      0.481250   -0.001020        NA           NA        NA
 968      0.479004   -0.002245        NA           NA        NA
 969      0.477660   -0.001344        NA           NA        NA
 970      0.476410   -0.001250        NA           NA        NA
 971      0.472497   -0.003913        NA           NA        NA
 972      0.469879   -0.002617        NA           NA        NA
 973      0.467023   -0.002856        NA           NA        NA
 974      0.462640   -0.004383        NA           NA        NA
 975      0.459711   -0.002930        NA           NA        NA
    kurtosis           snps    indivs
 eigenvector    1     3.014     3.018
 eigenvector    2     3.027     3.070
 eigenvector    3     3.084     3.461
population:   0              Control  777
population:   1                 Case  199

## Average divergence between populations:
              Control       Case     popsize
   Control      0.998      1.000         777
      Case      1.000      1.002         199


number of blocks for moving block jackknife: 452
fst *1000:
          C     C 
   C      0     0
   C      0     0

s.dev * 1000000:
          C     C 
   C      0    24
   C     24     0

eigenvector 1:means
                Case     -0.001
             Control      0.000
## Anova statistics for population differences along each eigenvector:
                                              p-value
             eigenvector_1_Control_Case_      0.641698 
eigenvector 2:means
             Control     -0.001
                Case      0.002
             eigenvector_2_Control_Case_      0.317806 
eigenvector 3:means
                Case     -0.001
             Control      0.000
             eigenvector_3_Control_Case_      0.536865 

## Statistical significance of differences beween populations:
                                pop1                  pop2      chisq          p-value   |pop1|   |pop2|
popdifference:               Control                  Case         1.600      0.659399     777     199

eigbestsnp    1            rs1076513 19     34177587     3.949
eigbestsnp    1            rs2772354 13     99035888     3.890
eigbestsnp    1           rs10483423 14     33578918     3.598
eigbestsnp    1            rs1859681  7     28926168     3.513
eigbestsnp    1           rs10500480 16     63990136     3.391
eigbestsnp    1            rs6841060  4    184456314     3.385
eigbestsnp    1            rs4688128  3     62394268     3.384
eigbestsnp    1              rs35065 12     31149663     3.343
eigbestsnp    1            rs6794523  3      3107691     3.325
eigbestsnp    1           rs11870189 17     31320966     3.321
eigbestsnp    2           rs11672269 19      5466417     4.121
eigbestsnp    2             rs826911 12    130559833     3.628
eigbestsnp    2            rs6025689 20     56223451     3.556
eigbestsnp    2            rs9405868  6      5727250     3.474
eigbestsnp    2            rs6474512  8     38780606     3.460
eigbestsnp    2            rs4936081 11    129580962     3.448
eigbestsnp    2             rs486390  7    152783129     3.418
eigbestsnp    2            rs2270981 17      7216540     3.377
eigbestsnp    2            rs1388164 17     32044409     3.373
eigbestsnp    2            rs8099536 18      6783759     3.353
eigbestsnp    3           rs10503841  8     29255584     3.927
eigbestsnp    3             rs452943  9    136832577     3.797
eigbestsnp    3            rs9682960  3     11089345     3.790
eigbestsnp    3            rs9930580 16     24462555     3.735
eigbestsnp    3             rs282146 20       555352     3.703
eigbestsnp    3            rs1166246 12    127382013     3.691
eigbestsnp    3            rs6947121  7    148296304     3.642
eigbestsnp    3            rs9472173  6     43933256     3.560
eigbestsnp    3             rs952367 12     78643490     3.462
eigbestsnp    3            rs4688128  3     62394268     3.451
##end of smartpca run

Correlation between eigenvector 1 (of 3) and Case/Control status is -0.015
Correlation between eigenvector 2 (of 3) and Case/Control status is 0.032
Correlation between eigenvector 3 (of 3) and Case/Control status is -0.020
