parameter file: PCA1_pruned.pca.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: PCA1_pruned.bed
snpname: PCA1_pruned.bim
indivname: PCA1_pruned.fam
evecoutname: PCA1_pruned.pca.evec
evaloutname: PCA1_pruned.eval
altnormstyle: NO
numoutevec: 1
numoutlieriter: 0
numoutlierevec: 2
outliersigmathresh: 6
qtmode: 0
## smartpca version: 13050
norm used

genetic distance set from physical distance
 516      0.933399   -0.001544   -21.965            1 14268.526
 517      0.932990   -0.000409   -21.725            1 14279.188
 518      0.931531   -0.001459   -21.876            1 14290.317
 519      0.930914   -0.000617   -21.713            1 14301.127
 520      0.928991   -0.001923   -22.039            1 14312.250
 521      0.927892   -0.001099   -22.059            1 14322.693
 522      0.927485   -0.000406   -21.820            1 14333.076
 523      0.926981   -0.000505   -21.616            1 14343.931
 524      0.925404   -0.001576   -21.813            1 14355.191
 525      0.924416   -0.000989   -21.791            1 14366.027
 526      0.923521   -0.000895   -21.734            1 14376.889
 527      0.923264   -0.000257   -21.436            1 14387.854
 528      0.922543   -0.000722   -21.310            1 14399.427
 529      0.921166   -0.001377   -21.431            1 14411.252
 530      0.920192   -0.000974   -21.402            1 14422.804
 531      0.918972   -0.001219   -21.466            1 14434.402
 532      0.918257   -0.000715   -21.339            1 14445.848
 533      0.917947   -0.000310   -21.058            1 14457.550
 534      0.916688   -0.001259   -21.134            1 14469.845
 535      0.915359   -0.001329   -21.239            1 14481.960
 536      0.915173   -0.000187   -20.910            1 14493.832
 537      0.913476   -0.001697   -21.153            1 14506.411
 538      0.912263   -0.001213   -21.215            1 14518.441
 539      0.911396   -0.000866   -21.145            1 14530.317
 540      0.910888   -0.000509   -20.939            1 14542.331
 541      0.908816   -0.002072   -21.329            1 14554.790
 542      0.908557   -0.000259   -21.029            1 14566.361
 543      0.907215   -0.001342   -21.141            1 14578.586
 544      0.906011   -0.001204   -21.202            1 14590.541
 545      0.904601   -0.001409   -21.344            1 14602.340
 546      0.903615   -0.000986   -21.324            1 14613.798
 547      0.902995   -0.000620   -21.163            1 14625.280
 548      0.901803   -0.001192   -21.222            1 14637.108
 549      0.901066   -0.000737   -21.106            1 14648.780
 550      0.899710   -0.001356   -21.228            1 14660.700
 551      0.899138   -0.000573   -21.049            1 14672.316
 552      0.898765   -0.000372   -20.791            1 14684.327
 553      0.897946   -0.000819   -20.703            1 14696.923
 554      0.896797   -0.001149   -20.743            1 14709.708
 555      0.894981   -0.001816   -21.043            1 14722.381
 556      0.893683   -0.001298   -21.145            1 14734.324
 557      0.893246   -0.000437   -20.914            1 14746.002
 558      0.892041   -0.001205   -20.979            1 14758.208
 559      0.891654   -0.000386   -20.727            1 14770.235
 560      0.889931   -0.001723   -20.993            1 14782.849
 561      0.889076   -0.000855   -20.925            1 14794.795
 562      0.888395   -0.000682   -20.787            1 14806.885
 563      0.887315   -0.001079   -20.805            1 14819.287
 564      0.885599   -0.001716   -21.072            1 14831.624
 565      0.885441   -0.000158   -20.732            1 14843.277
 566      0.884183   -0.001258   -20.820            1 14855.746
 567      0.882952   -0.001231   -20.899            1 14867.972
 568      0.882005   -0.000947   -20.868            1 14879.976
 569      0.881560   -0.000445   -20.639            1 14892.031
 570      0.879818   -0.001743   -20.919            1 14904.638
 571      0.879650   -0.000167   -20.581            1 14916.511
 572      0.879170   -0.000480   -20.363            1 14929.215
 573      0.877915   -0.001255   -20.450            1 14942.454
 574      0.876761   -0.001154   -20.498            1 14955.449
 575      0.875779   -0.000982   -20.478            1 14968.295
 576      0.875533   -0.000246   -20.167            1 14981.167
 577      0.873433   -0.002100   -20.589            1 14994.827
 578      0.873187   -0.000246   -20.279            1 15007.359
 579      0.872182   -0.001005   -20.268            1 15020.679
 580      0.872026   -0.000157   -19.920            1 15034.004
 581      0.870223   -0.001803   -20.224            1 15048.237
 582      0.868587   -0.001636   -20.465            1 15061.633
 583      0.867699   -0.000888   -20.411            1 15074.357
 584      0.866547   -0.001152   -20.463            1 15087.197
 585      0.865545   -0.001002   -20.455            1 15099.868
 586      0.865101   -0.000444   -20.224            1 15112.530
 587      0.864887   -0.000214   -19.898            1 15125.793
 588      0.864309   -0.000578   -19.715            1 15139.927
 589      0.863021   -0.001288   -19.815            1 15154.547
 590      0.861559   -0.001462   -19.987            1 15168.864
 591      0.860844   -0.000715   -19.861            1 15182.677
 592      0.859227   -0.001617   -20.098            1 15196.817
 593      0.857669   -0.001558   -20.314            1 15210.264
 594      0.857279   -0.000390   -20.061            1 15223.070
 595      0.857046   -0.000233   -19.742            1 15236.561
 596      0.855998   -0.001048   -19.749            1 15250.936
 597      0.854622   -0.001376   -19.890            1 15265.265
 598      0.853890   -0.000732   -19.771            1 15279.160
 599      0.853282   -0.000608   -19.602            1 15293.368
 600      0.852479   -0.000803   -19.509            1 15308.046
 601      0.850809   -0.001670   -19.769            1 15322.969
 602      0.849520   -0.001288   -19.878            1 15337.098
 603      0.848719   -0.000802   -19.789            1 15350.875
 604      0.848033   -0.000686   -19.653            1 15364.883
 605      0.845268   -0.002765   -20.365            1 15379.267
 606      0.844749   -0.000518   -20.167            1 15391.487
 607      0.844343   -0.000406   -19.922            1 15404.255
 608      0.843087   -0.001256   -20.022            1 15417.725
 609      0.842784   -0.000303   -19.732            1 15430.853
 610      0.842112   -0.000671   -19.591            1 15444.826
 611      0.840886   -0.001227   -19.676            1 15459.199
 612      0.840290   -0.000595   -19.503            1 15473.273
 613      0.839201   -0.001090   -19.532            1 15487.850
 614      0.837854   -0.001347   -19.668            1 15502.301
 615      0.837389   -0.000465   -19.442            1 15516.290
 616      0.836750   -0.000639   -19.286            1 15530.954
 617      0.835867   -0.000882   -19.228            1 15546.081
 618      0.835260   -0.000607   -19.056            1 15561.360
 619      0.833979   -0.001281   -19.162            1 15577.161
 620      0.832888   -0.001091   -19.191            1 15592.588
 621      0.832035   -0.000853   -19.122            1 15607.888
 622      0.830821   -0.001213   -19.202            1 15623.380
 623      0.829048   -0.001774   -19.517            1 15638.575
 624      0.828296   -0.000752   -19.411            1 15652.694
 625      0.826989   -0.001308   -19.536            1 15667.121
 626      0.826098   -0.000890   -19.488            1 15681.091
 627      0.825714   -0.000384   -19.229            1 15695.174
 628      0.824437   -0.001277   -19.340            1 15710.083
 629      0.823894   -0.000543   -19.145            1 15724.573
 630      0.822697   -0.001197   -19.223            1 15739.681
 631      0.821760   -0.000937   -19.193            1 15754.480
 632      0.820308   -0.001452   -19.380            1 15769.339
 633      0.820097   -0.000211   -19.047            1 15783.509
 634      0.819708   -0.000390   -18.786            1 15798.784
 635      0.818310   -0.001398   -18.946            1 15814.932
 636      0.816952   -0.001357   -19.092            1 15830.475
 637      0.815627   -0.001325   -19.227            1 15845.458
 638      0.814966   -0.000661   -19.084            1 15859.915
 639      0.814114   -0.000852   -19.019            1 15874.832
 640      0.813458   -0.000656   -18.871            1 15889.930
 641      0.812477   -0.000981   -18.860            1 15905.513
 642      0.811297   -0.001180   -18.933            1 15921.091
 643      0.810372   -0.000925   -18.900            1 15936.354
 644      0.809650   -0.000722   -18.779            1 15951.690
 645      0.809245   -0.000405   -18.523            1 15967.418
 646      0.807767   -0.001478   -18.721            1 15984.052
 647      0.807507   -0.000260   -18.403            1 15999.899
 648      0.806392   -0.001115   -18.445            1 16016.898
 649      0.805428   -0.000965   -18.425            1 16033.691
 650      0.804741   -0.000687   -18.285            1 16050.518
 651      0.803365   -0.001376   -18.440            1 16067.835
 652      0.803017   -0.000348   -18.156            1 16084.509
 653      0.801864   -0.001152   -18.214            1 16102.239
 654      0.801048   -0.000816   -18.129            1 16119.698
 655      0.800720   -0.000328   -17.833            1 16137.448
 656      0.799342   -0.001378   -17.986            1 16156.330
 657      0.797856   -0.001486   -18.188            1 16174.564
 658      0.797563   -0.000293   -17.878            1 16191.944
 659      0.796468   -0.001095   -17.911            1 16210.526
 660      0.794981   -0.001487   -18.115            1 16228.932
 661      0.792711   -0.002270   -18.662            1 16246.463
 662      0.791831   -0.000880   -18.614            1 16261.712
 663      0.790755   -0.001076   -18.650            1 16277.090
 664      0.790080   -0.000675   -18.513            1 16292.249
 665      0.789588   -0.000492   -18.295            1 16307.904
 666      0.788545   -0.001043   -18.315            1 16324.398
 667      0.787976   -0.000569   -18.128            1 16340.747
 668      0.787043   -0.000934   -18.098            1 16357.820
 669      0.786471   -0.000571   -17.910            1 16374.957
 670      0.784759   -0.001712   -18.219            1 16392.839
 671      0.784010   -0.000749   -18.111            1 16409.331
 672      0.783759   -0.000251   -17.783            1 16426.222
 673      0.782734   -0.001025   -17.791            1 16444.474
 674      0.781120   -0.001614   -18.059            1 16462.634
 675      0.781017   -0.000104   -17.666            1 16479.551
 676      0.779662   -0.001355   -17.819            1 16498.145
 677      0.778978   -0.000684   -17.679            1 16515.993
 678      0.777413   -0.001564   -17.927            1 16534.406
 679      0.777051   -0.000362   -17.646            1 16551.636
 680      0.776249   -0.000802   -17.557            1 16570.070
 681      0.775113   -0.001135   -17.615            1 16588.847
 682      0.774009   -0.001104   -17.660            1 16607.295
 683      0.773972   -0.000037   -17.233            1 16625.464
 684      0.771858   -0.002114   -17.723            1 16645.568
 685      0.771115   -0.000743   -17.610            1 16663.305
 686      0.770159   -0.000956   -17.591            1 16681.496
 687      0.769847   -0.000311   -17.285            1 16699.701
 688      0.767381   -0.002466   -17.937            1 16719.302
 689      0.766844   -0.000537   -17.738            1 16735.695
 690      0.765844   -0.001000   -17.742            1 16752.961
 691      0.764896   -0.000948   -17.724            1 16770.116
 692      0.763985   -0.000911   -17.690            1 16787.271
 693      0.762810   -0.001175   -17.774            1 16804.506
 694      0.762642   -0.000168   -17.407            1 16821.233
 695      0.762015   -0.000627   -17.241            1 16839.696
 696      0.760599   -0.001416   -17.429            1 16858.908
 697      0.760283   -0.000316   -17.124            1 16877.088
 698      0.759035   -0.001247   -17.235            1 16896.737
 699      0.758102   -0.000933   -17.207            1 16915.731
 700      0.756598   -0.001504   -17.437            1 16934.787
 701      0.755940   -0.000658   -17.288            1 16952.559
 702      0.755553   -0.000386   -17.014            1 16971.011
 703      0.755051   -0.000502   -16.788            1 16990.818
 704      0.753076   -0.001975   -17.229            1 17011.743
 705      0.752602   -0.000473   -16.994            1 17030.224
 706      0.751426   -0.001176   -17.076            1 17049.871
 707      0.750778   -0.000648   -16.919            1 17068.981
 708      0.749876   -0.000902   -16.876            1 17088.852
 709      0.748775   -0.001101   -16.923            1 17108.866
 710      0.747753   -0.001023   -16.936            1 17128.523
 711      0.747124   -0.000629   -16.769            1 17148.008
 712      0.746666   -0.000458   -16.522            1 17168.329
 713      0.745537   -0.001129   -16.579            1 17189.957
 714      0.744759   -0.000778   -16.477            1 17211.169
 715      0.743849   -0.000909   -16.433            1 17232.880
 716      0.743430   -0.000419   -16.164            1 17254.752
 717      0.741792   -0.001638   -16.452            1 17278.114
 718      0.741357   -0.000435   -16.191            1 17299.690
 719      0.740303   -0.001054   -16.212            1 17322.722
 720      0.738951   -0.001352   -16.372            1 17345.541
 721      0.738160   -0.000790   -16.274            1 17367.305
 722      0.737307   -0.000853   -16.205            1 17389.557
 723      0.736885   -0.000422   -15.935            1 17412.132
 724      0.736195   -0.000690   -15.785            1 17436.277
 725      0.735967   -0.000228   -15.419            1 17461.271
 726      0.734971   -0.000997   -15.404            1 17488.505
 727      0.733968   -0.001003   -15.392            1 17515.768
 728      0.731245   -0.002723   -16.185            1 17543.039
 729      0.730913   -0.000331   -15.874            1 17565.131
 730      0.728894   -0.002019   -16.348            1 17589.118
 731      0.728381   -0.000513   -16.125            1 17609.922
 732      0.727669   -0.000712   -15.992            1 17632.048
 733      0.727099   -0.000570   -15.790            1 17654.925
 734      0.726055   -0.001045   -15.809            1 17679.027
 735      0.725050   -0.001005   -15.810            1 17702.893
 736      0.723899   -0.001151   -15.880            1 17726.639
 737      0.722746   -0.001153   -15.953            1 17749.786
 738      0.722186   -0.000560   -15.748            1 17772.306
 739      0.721801   -0.000384   -15.456            1 17796.108
 740      0.720556   -0.001246   -15.568            1 17821.824
 741      0.719882   -0.000674   -15.411            1 17846.641
 742      0.718916   -0.000966   -15.390            1 17872.453
 743      0.717670   -0.001246   -15.503            1 17898.298
 744      0.716145   -0.001525   -15.751            1 17923.210
 745      0.715609   -0.000537   -15.534            1 17946.193
 746      0.714976   -0.000633   -15.359            1 17970.614
 747      0.713704   -0.001272   -15.486            1 17996.190
 748      0.713309   -0.000395   -15.197            1 18020.686
 749      0.712497   -0.000812   -15.103            1 18047.208
 750      0.711666   -0.000832   -15.017            1 18074.319
 751      0.710062   -0.001604   -15.300            1 18101.965
 752      0.709729   -0.000332   -14.979            1 18127.297
 753      0.707753   -0.001977   -15.443            1 18154.981
 754      0.707474   -0.000278   -15.099            1 18178.901
 755      0.706195   -0.001279   -15.231            1 18205.365
 756      0.705966   -0.000229   -14.860            1 18230.629
 757      0.705186   -0.000779   -14.747            1 18258.718
 758      0.702597   -0.002589   -15.509            1 18287.584
 759      0.702083   -0.000514   -15.281            1 18310.102
 760      0.701789   -0.000295   -14.943            1 18334.286
 761      0.700608   -0.001181   -15.029            1 18361.084
 762      0.699904   -0.000704   -14.885            1 18386.997
 763      0.698759   -0.001145   -14.954            1 18413.947
 764      0.697253   -0.001505   -15.201            1 18440.137
 765      0.696744   -0.000509   -14.967            1 18464.037
 766      0.696218   -0.000527   -14.737            1 18489.747
 767      0.694980   -0.001237   -14.851            1 18517.271
 768      0.694404   -0.000576   -14.644            1 18543.611
 769      0.693051   -0.001354   -14.815            1 18571.597
 770      0.691640   -0.001411   -15.017            1 18597.868
 771      0.690668   -0.000971   -15.009            1 18622.106
 772      0.689607   -0.001061   -15.045            1 18646.191
 773      0.689200   -0.000407   -14.760            1 18669.711
 774      0.688366   -0.000834   -14.681            1 18695.618
 775      0.687225   -0.001141   -14.752            1 18722.044
 776      0.686171   -0.001054   -14.782            1 18747.575
 777      0.685025   -0.001146   -14.858            1 18772.583
 778      0.684392   -0.000633   -14.683            1 18796.608
 779      0.684181   -0.000212   -14.297            1 18822.063
 780      0.684009   -0.000172   -13.882            1 18851.059
 781      0.682781   -0.001228   -13.985            1 18883.972
 782      0.681377   -0.001404   -14.177            1 18915.667
 783      0.680688   -0.000689   -14.019            1 18945.203
 784      0.679663   -0.001025   -14.024            1 18976.137
 785      0.679395   -0.000269   -13.654            1 19006.790
 786      0.678326   -0.001069   -13.676            1 19041.109
 787      0.677189   -0.001136   -13.732            1 19075.004
 788      0.675616   -0.001573   -14.009            1 19108.087
 789      0.674840   -0.000776   -13.894            1 19137.961
 790      0.674099   -0.000741   -13.759            1 19168.832
 791      0.672333   -0.001766   -14.137            1 19200.935
 792      0.670848   -0.001485   -14.382            1 19228.610
 793      0.670496   -0.000351   -14.062            1 19253.261
 794      0.669938   -0.000558   -13.841            1 19281.150
 795      0.668713   -0.001226   -13.951            1 19311.249
 796      0.667375   -0.001338   -14.122            1 19339.783
 797      0.666363   -0.001012   -14.132            1 19366.028
 798      0.665901   -0.000462   -13.864            1 19391.803
 799      0.665358   -0.000543   -13.632            1 19420.372
 800      0.664282   -0.001076   -13.666            1 19451.380
 801      0.662896   -0.001386   -13.859            1 19481.662
 802      0.662013   -0.000882   -13.801            1 19509.260
 803      0.661587   -0.000427   -13.510            1 19537.205
 804      0.660253   -0.001333   -13.675            1 19568.403
 805      0.659307   -0.000947   -13.647            1 19597.179
 806      0.659226   -0.000081   -13.177            1 19625.930
 807      0.657786   -0.001441   -13.391            1 19660.366
 808      0.657068   -0.000717   -13.242            1 19691.664
 809      0.656696   -0.000372   -12.912            1 19724.569
 810      0.655567   -0.001130   -12.964            1 19761.535
 811      0.654449   -0.001118   -13.011            1 19797.477
 812      0.654120   -0.000329   -12.655            1 19832.424
 813      0.652199   -0.001921   -13.111            1 19871.972
 814      0.651680   -0.000519   -12.855            1 19904.803
 815      0.651219   -0.000461   -12.564            1 19940.847
 816      0.650259   -0.000961   -12.525            1 19980.709
 817      0.649013   -0.001245   -12.633            1 20020.811
 818      0.648315   -0.000698   -12.460            1 20058.979
 819      0.647165   -0.001150   -12.519            1 20099.346
 820      0.646340   -0.000826   -12.411            1 20138.470
 821      0.645792   -0.000547   -12.156            1 20178.860
 822      0.645034   -0.000758   -12.006            1 20222.835
 823      0.643933   -0.001101   -12.030            1 20268.858
 824      0.643108   -0.000825   -11.912            1 20314.165
 825      0.641854   -0.001255   -12.017            1 20361.046
 826      0.641121   -0.000732   -11.851            1 20405.872
 827      0.639789   -0.001333   -11.997            1 20453.081
 828      0.639100   -0.000689   -11.809            1 20497.481
 829      0.637506   -0.001594   -12.093            1 20544.681
 830      0.637009   -0.000497   -11.808            1 20586.603
 831      0.636499   -0.000510   -11.523            1 20633.033
 832      0.635455   -0.001044   -11.512            1 20684.128
 833      0.634520   -0.000935   -11.445            1 20735.053
 834      0.633414   -0.001106   -11.466            1 20786.846
 835      0.632533   -0.000881   -11.370            1 20837.858
 836      0.632398   -0.000135   -10.876            1 20890.275
 837      0.631167   -0.001231   -10.951            1 20951.809
 838      0.629497   -0.001670   -11.264            1 21011.605
 839      0.628993   -0.000504   -10.964            1 21064.922
 840      0.627911   -0.001082   -10.965            1 21123.806
 841      0.627063   -0.000848   -10.841            1 21182.317
 842      0.626271   -0.000793   -10.686            1 21242.998
 843      0.624796   -0.001475   -10.893            1 21306.598
 844      0.624341   -0.000455   -10.558            1 21365.461
 845      0.623250   -0.001091   -10.557            1 21431.137
 846      0.621403   -0.001846   -10.965            1 21496.514
 847      0.621142   -0.000262   -10.529            1 21552.473
 848      0.620007   -0.001135   -10.553            1 21617.718
 849      0.618770   -0.001237   -10.635            1 21682.008
 850      0.618090   -0.000680   -10.417            1 21743.955
 851      0.616967   -0.001123   -10.435            1 21810.560
 852      0.615703   -0.001264   -10.532            1 21876.303
 853      0.614679   -0.001024   -10.501            1 21939.223
 854      0.613564   -0.001115   -10.520            1 22002.357
 855      0.611957   -0.001607   -10.811            1 22064.447
 856      0.611536   -0.000420   -10.460            1 22118.566
 857      0.610558   -0.000978   -10.405            1 22180.923
 858      0.610075   -0.000483   -10.077            1 22244.058
 859      0.609375   -0.000699    -9.858            1 22315.324
 860      0.607910   -0.001465   -10.055            1 22392.070
 861      0.607674   -0.000236    -9.580            1 22462.835
 862      0.605218   -0.002456   -10.321            1 22546.518
 863      0.604814   -0.000405    -9.949            1 22608.482
 864      0.604281   -0.000532    -9.635            1 22680.421
 865      0.603167   -0.001114    -9.637            1 22761.030
 866      0.601601   -0.001566    -9.891            1 22841.066
 867      0.600575   -0.001026    -9.854            1 22912.651
 868      0.599415   -0.001160    -9.891            1 22984.601
 869      0.598958   -0.000457    -9.537            1 23054.536
 870      0.597448   -0.001510    -9.762            1 23135.093
 871      0.596792   -0.000657    -9.516            1 23207.466
 872      0.595908   -0.000883    -9.390            1 23287.186
 873      0.594831   -0.001078    -9.370            1 23370.433
 874      0.593575   -0.001256    -9.451            1 23453.597
 875      0.592431   -0.001144    -9.474            1 23533.027
 876      0.591886   -0.000544    -9.157            1 23610.691
 877      0.590908   -0.000979    -9.076            1 23699.073
 878      0.589654   -0.001254    -9.150            1 23789.678
 879      0.588030   -0.001624    -9.439            1 23876.566
 880      0.587550   -0.000481    -9.087            1 23951.106
 881      0.587224   -0.000326    -8.634            1 24038.403
 882      0.586307   -0.000917    -8.501            1 24143.375
 883      0.585543   -0.000764    -8.277            1 24253.272
 884      0.583399   -0.002144    -8.839            1 24372.352
 885      0.583012   -0.000387    -8.412            1 24465.955
 886      0.582728   -0.000285    -7.909            1 24577.638
 887      0.581094   -0.001634    -8.167            1 24712.144
 888      0.579893   -0.001201    -8.186            1 24833.949
 889      0.577246   -0.002647    -9.051            1 24954.098
 890      0.576502   -0.000744    -8.845            1 25030.902
 891      0.576167   -0.000335    -8.391            1 25115.925
 892      0.575160   -0.001007    -8.312            1 25222.256
 893      0.574296   -0.000864    -8.146            1 25331.361
 894      0.573221   -0.001075    -8.098            1 25448.012
 895      0.572467   -0.000754    -7.861            1 25566.003
 896      0.570012   -0.002455    -8.616            1 25696.239
 897      0.569452   -0.000560    -8.289            1 25781.533
 898      0.568210   -0.001242    -8.352            1 25883.526
 899      0.567785   -0.000425    -7.934            1 25979.608
 900      0.567239   -0.000546    -7.569            1 26099.230
 901      0.565624   -0.001615    -7.822            1 26240.622
 902      0.563893   -0.001730    -8.159            1 26363.800
 903      0.563192   -0.000702    -7.900            1 26462.327
 904      0.561816   -0.001376    -8.033            1 26575.730
 905      0.561395   -0.000421    -7.601            1 26677.214
 906      0.560439   -0.000956    -7.469            1 26806.964
 907      0.559538   -0.000901    -7.297            1 26944.292
 908      0.558215   -0.001323    -7.372            1 27092.653
 909      0.557412   -0.000803    -7.139            1 27232.850
 910      0.555201   -0.002211    -7.746            1 27389.728
 911      0.554697   -0.000504    -7.354            1 27493.247
 912      0.553965   -0.000732    -7.080            1 27626.256
 913      0.552852   -0.001113    -7.023            1 27780.443
 914      0.551829   -0.001023    -6.909            1 27937.007
 915      0.550481   -0.001348    -6.988            1 28101.470
 916      0.550183   -0.000298    -6.431            1 28255.022
 917      0.549268   -0.000915    -6.218     0.999999 28462.412
 918      0.547737   -0.001531    -6.372            1 28690.987
 919      0.545998   -0.001739    -6.666            1 28900.888
 920      0.545778   -0.000220    -6.044     0.999998 29074.419
 921      0.545012   -0.000766    -5.718     0.999988 29318.226
 922      0.543493   -0.001519    -5.839     0.999994 29601.811
 923      0.543291   -0.000202    -5.150     0.999848 29869.051
 924      0.541949   -0.001342    -5.122      0.99983 30231.308
 925      0.541313   -0.000636    -4.651      0.99899 30600.506
 926      0.539118   -0.002195    -5.132     0.999836 31046.478
 927      0.537580   -0.001537    -5.239     0.999895 31420.276
 928      0.536104   -0.001477    -5.320     0.999926 31777.970
 929      0.534908   -0.001196    -5.230     0.999891 32121.926
 930      0.533145   -0.001763    -5.502     0.999967 32481.229
 931      0.532445   -0.000700    -5.111     0.999822 32788.390
 932      0.530718   -0.001727    -5.356     0.999937 33168.238
 933      0.529396   -0.001322    -5.362     0.999939 33496.098
 934      0.527772   -0.001624    -5.569     0.999976 33817.678
 935      0.527099   -0.000673    -5.173     0.999862 34086.933
 936      0.525312   -0.001787    -5.475     0.999963 34438.784
 937      0.523619   -0.001693    -5.746      0.99999 34709.789
 938      0.523368   -0.000251    -5.092     0.999807 34900.493
 939      0.522313   -0.001055    -4.908     0.999603 35247.545
 940      0.521475   -0.000838    -4.564      0.99864 35636.967
 941      0.520908   -0.000568    -4.006     0.992565 36123.263
 942      0.518704   -0.002204    -4.483     0.998214 36794.114
 943      0.518062   -0.000642    -3.969     0.991768 37300.394
 944      0.516599   -0.001462    -3.951      0.99136 37996.440
 945      0.514514   -0.002085    -4.360     0.997359 38705.422
 946      0.513107   -0.001407    -4.362     0.997376 39238.215
 947      0.510874   -0.002233    -4.935     0.999642 39756.166
 948      0.508755   -0.002119    -5.498     0.999967 39984.046
 949      0.507985   -0.000770    -5.200     0.999877 39902.801
 950      0.507696   -0.000289    -4.543     0.998536 39904.226
 951      0.507315   -0.000381    -3.868     0.989252 40198.096
 952      0.504898   -0.002417    -4.487      0.99824 40859.654
 953      0.503367   -0.001531    -4.592     0.998761 41080.297
 954      0.502082   -0.001285    -4.544     0.998541 41159.384
 955      0.501946   -0.000136    -3.713     0.984173 41186.420
 956      0.500869   -0.001077    -3.388     0.967027 41793.309
 957      0.499108   -0.001761    -3.470     0.972363 42651.015
 958      0.497961   -0.001148    -3.155     0.947544 43374.596
 959      0.496076   -0.001885    -3.283     0.959077 44400.284
 960      0.495341   -0.000735    -2.654     0.878263 45197.635
 961      0.492877   -0.002464    -3.072     0.938824 46874.657
 962      0.490847   -0.002029    -3.299     0.960427 47790.931
 963      0.489031   -0.001816    -3.431     0.969899 48114.346
 964      0.487999   -0.001032    -3.052     0.936543 47892.183
 965      0.486727   -0.001272    -2.738     0.892795 48165.810
 966      0.486281   -0.000446    -1.775     0.659707 48936.072
 967      0.482995   -0.003286        NA           NA        NA
 968      0.481703   -0.001292        NA           NA        NA
 969      0.479951   -0.001753        NA           NA        NA
 970      0.476100   -0.003851        NA           NA        NA
 971      0.475428   -0.000671        NA           NA        NA
 972      0.472716   -0.002713        NA           NA        NA
 973      0.470388   -0.002327        NA           NA        NA
 974      0.464182   -0.006206        NA           NA        NA
 975      0.462794   -0.001387        NA           NA        NA
    kurtosis           snps    indivs
 eigenvector    1     3.007     3.305
population:   0              Control  779
population:   1                 Case  197

## Average divergence between populations:
              Control       Case     popsize
   Control      0.998      1.000         779
      Case      1.000      1.002         197


number of blocks for moving block jackknife: 452
fst *1000:
          C     C 
   C      0     0
   C      0     0

s.dev * 1000000:
          C     C 
   C      0    24
   C     24     0

eigenvector 1:means
             Control     -0.002
                Case      0.007
## Anova statistics for population differences along each eigenvector:
                                              p-value
             eigenvector_1_Control_Case_   0.000645171 ***

## Statistical significance of differences beween populations:
                                pop1                  pop2      chisq          p-value   |pop1|   |pop2|
popdifference:               Control                  Case        11.671   0.000634888     779     197

eigbestsnp    1             rs722448 14     22767645     3.731
eigbestsnp    1            rs7231415 18     72879123     3.672
eigbestsnp    1            rs4968132 17       850226     3.454
eigbestsnp    1            rs6139335 20      4140721     3.437
eigbestsnp    1            rs1022177 18      1046304     3.414
eigbestsnp    1             rs895797 11    131264611     3.380
eigbestsnp    1            rs2242629 14     77333963     3.304
eigbestsnp    1           rs10759238  9    110231170     3.276
eigbestsnp    1            rs3786701 19     10124504     3.261
eigbestsnp    1            rs1320482 14     21176809     3.247
##end of smartpca run

Correlation between eigenvector 1 (of 1) and Case/Control status is 0.109
