parameter file: PCA5_pruned.pca.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: PCA5_pruned.bed
snpname: PCA5_pruned.bim
indivname: PCA5_pruned.fam
evecoutname: PCA5_pruned.pca.evec
evaloutname: PCA5_pruned.eval
altnormstyle: NO
numoutevec: 5
numoutlieriter: 0
numoutlierevec: 2
outliersigmathresh: 6
qtmode: 0
## smartpca version: 13050
norm used

genetic distance set from physical distance
 516      0.934187   -0.001618   -21.646            1 14287.375
 517      0.932871   -0.001316   -21.742            1 14298.701
 518      0.931248   -0.001623   -21.955            1 14309.818
 519      0.930871   -0.000378   -21.704            1 14320.489
 520      0.929858   -0.001012   -21.688            1 14331.654
 521      0.929420   -0.000438   -21.457            1 14342.836
 522      0.927855   -0.001566   -21.648            1 14354.479
 523      0.927267   -0.000587   -21.473            1 14365.714
 524      0.925726   -0.001541   -21.655            1 14377.297
 525      0.925286   -0.000440   -21.426            1 14388.484
 526      0.924153   -0.001133   -21.455            1 14400.137
 527      0.922998   -0.001154   -21.493            1 14411.712
 528      0.921004   -0.001994   -21.850            1 14423.192
 529      0.920598   -0.000407   -21.610            1 14433.903
 530      0.919287   -0.001311   -21.710            1 14445.102
 531      0.919076   -0.000211   -21.395            1 14456.070
 532      0.917284   -0.001792   -21.677            1 14467.694
 533      0.916804   -0.000480   -21.463            1 14478.695
 534      0.915346   -0.001459   -21.620            1 14490.137
 535      0.914471   -0.000875   -21.557            1 14501.222
 536      0.914263   -0.000208   -21.239            1 14512.423
 537      0.913673   -0.000590   -21.064            1 14524.301
 538      0.912667   -0.001006   -21.046            1 14536.547
 539      0.910809   -0.001858   -21.355            1 14548.819
 540      0.910422   -0.000387   -21.104            1 14560.391
 541      0.909396   -0.001026   -21.095            1 14572.503
 542      0.908594   -0.000802   -21.001            1 14584.618
 543      0.907058   -0.001536   -21.188            1 14596.929
 544      0.906048   -0.001010   -21.175            1 14608.801
 545      0.904896   -0.001152   -21.217            1 14620.682
 546      0.904641   -0.000254   -20.915            1 14632.449
 547      0.902856   -0.001786   -21.199            1 14644.888
 548      0.902679   -0.000177   -20.867            1 14656.657
 549      0.901268   -0.001411   -21.008            1 14669.172
 550      0.900251   -0.001017   -20.998            1 14681.344
 551      0.899665   -0.000586   -20.822            1 14693.519
 552      0.899525   -0.000140   -20.472            1 14706.086
 553      0.897558   -0.001966   -20.826            1 14719.462
 554      0.897283   -0.000275   -20.528            1 14731.985
 555      0.895329   -0.001954   -20.880            1 14745.198
 556      0.895056   -0.000273   -20.582            1 14757.557
 557      0.894548   -0.000508   -20.372            1 14770.609
 558      0.893064   -0.001484   -20.541            1 14784.150
 559      0.891693   -0.001371   -20.668            1 14797.266
 560      0.891040   -0.000653   -20.517            1 14810.056
 561      0.889917   -0.001123   -20.548            1 14823.196
 562      0.889155   -0.000762   -20.438            1 14836.243
 563      0.887825   -0.001330   -20.551            1 14849.540
 564      0.886773   -0.001052   -20.556            1 14862.540
 565      0.886322   -0.000451   -20.325            1 14875.509
 566      0.884619   -0.001703   -20.584            1 14889.034
 567      0.883768   -0.000851   -20.512            1 14901.890
 568      0.883293   -0.000475   -20.291            1 14914.907
 569      0.881619   -0.001674   -20.540            1 14928.463
 570      0.881440   -0.000179   -20.203            1 14941.366
 571      0.879902   -0.001539   -20.399            1 14955.108
 572      0.878804   -0.001098   -20.424            1 14968.327
 573      0.877771   -0.001033   -20.424            1 14981.460
 574      0.875907   -0.001864   -20.754            1 14994.570
 575      0.875008   -0.000899   -20.705            1 15006.803
 576      0.874378   -0.000631   -20.549            1 15019.135
 577      0.873531   -0.000847   -20.478            1 15031.845
 578      0.873420   -0.000111   -20.113            1 15044.715
 579      0.872592   -0.000828   -20.030            1 15058.524
 580      0.871971   -0.000621   -19.864            1 15072.532
 581      0.870754   -0.001217   -19.935            1 15086.966
 582      0.869297   -0.001457   -20.102            1 15101.191
 583      0.868205   -0.001092   -20.126            1 15114.942
 584      0.867309   -0.000896   -20.073            1 15128.604
 585      0.866187   -0.001122   -20.109            1 15142.388
 586      0.865521   -0.000666   -19.964            1 15156.047
 587      0.863854   -0.001666   -20.219            1 15170.081
 588      0.862977   -0.000878   -20.160            1 15183.387
 589      0.862443   -0.000534   -19.963            1 15196.826
 590      0.861185   -0.001258   -20.055            1 15210.788
 591      0.860175   -0.001010   -20.050            1 15224.465
 592      0.858592   -0.001583   -20.275            1 15238.131
 593      0.858087   -0.000505   -20.068            1 15251.130
 594      0.857863   -0.000224   -19.746            1 15264.684
 595      0.856169   -0.001693   -20.015            1 15279.130
 596      0.854219   -0.001951   -20.392            1 15292.778
 597      0.853773   -0.000446   -20.163            1 15305.311
 598      0.851761   -0.002012   -20.569            1 15318.466
 599      0.851244   -0.000517   -20.371            1 15330.414
 600      0.850438   -0.000806   -20.290            1 15342.893
 601      0.850085   -0.000353   -20.023            1 15355.571
 602      0.849777   -0.000308   -19.735            1 15368.995
 603      0.848119   -0.001658   -19.994            1 15383.239
 604      0.847582   -0.000537   -19.800            1 15396.678
 605      0.847043   -0.000539   -19.604            1 15410.664
 606      0.846131   -0.000912   -19.559            1 15425.208
 607      0.844983   -0.001148   -19.610            1 15439.857
 608      0.844679   -0.000304   -19.316            1 15454.321
 609      0.842446   -0.002233   -19.812            1 15469.654
 610      0.840800   -0.001646   -20.073            1 15483.434
 611      0.839976   -0.000824   -19.998            1 15496.374
 612      0.839768   -0.000209   -19.670            1 15509.499
 613      0.839100   -0.000668   -19.528            1 15523.603
 614      0.836792   -0.002308   -20.061            1 15538.117
 615      0.836571   -0.000221   -19.739            1 15550.919
 616      0.836220   -0.000351   -19.467            1 15564.690
 617      0.835745   -0.000475   -19.244            1 15579.284
 618      0.834581   -0.001165   -19.304            1 15594.560
 619      0.833079   -0.001502   -19.505            1 15609.610
 620      0.832850   -0.000228   -19.180            1 15623.972
 621      0.831477   -0.001373   -19.327            1 15639.354
 622      0.830458   -0.001019   -19.329            1 15654.218
 623      0.829510   -0.000948   -19.302            1 15669.037
 624      0.828288   -0.001222   -19.390            1 15683.906
 625      0.826538   -0.001749   -19.700            1 15698.444
 626      0.826151   -0.000387   -19.444            1 15711.911
 627      0.825645   -0.000506   -19.235            1 15726.182
 628      0.823916   -0.001729   -19.537            1 15741.112
 629      0.823524   -0.000392   -19.281            1 15754.980
 630      0.821961   -0.001562   -19.515            1 15769.667
 631      0.821658   -0.000303   -19.222            1 15783.511
 632      0.821327   -0.000332   -18.938            1 15798.308
 633      0.820374   -0.000953   -18.913            1 15814.045
 634      0.819369   -0.001005   -18.909            1 15829.831
 635      0.819299   -0.000070   -18.511            1 15845.590
 636      0.818567   -0.000732   -18.388            1 15862.716
 637      0.816527   -0.002040   -18.817            1 15880.249
 638      0.815702   -0.000825   -18.738            1 15896.212
 639      0.814786   -0.000916   -18.697            1 15912.418
 640      0.814283   -0.000503   -18.480            1 15928.731
 641      0.812495   -0.001788   -18.807            1 15945.790
 642      0.811818   -0.000677   -18.667            1 15961.617
 643      0.811409   -0.000408   -18.410            1 15977.913
 644      0.809916   -0.001494   -18.613            1 15995.115
 645      0.809613   -0.000303   -18.311            1 16011.522
 646      0.808448   -0.001164   -18.373            1 16029.015
 647      0.807391   -0.001058   -18.392            1 16046.235
 648      0.806128   -0.001262   -18.498            1 16063.344
 649      0.805706   -0.000422   -18.246            1 16080.006
 650      0.805358   -0.000349   -17.960            1 16097.585
 651      0.804271   -0.001086   -17.987            1 16116.232
 652      0.801767   -0.002504   -18.624            1 16134.738
 653      0.801189   -0.000579   -18.442            1 16150.723
 654      0.800386   -0.000803   -18.355            1 16167.362
 655      0.800284   -0.000101   -17.964            1 16184.293
 656      0.799440   -0.000845   -17.889            1 16202.727
 657      0.798523   -0.000916   -17.845            1 16221.420
 658      0.797456   -0.001068   -17.866            1 16240.252
 659      0.796954   -0.000502   -17.642            1 16258.961
 660      0.796751   -0.000203   -17.286            1 16278.541
 661      0.795704   -0.001047   -17.291            1 16299.558
 662      0.794548   -0.001156   -17.345            1 16320.524
 663      0.794195   -0.000353   -17.050            1 16341.236
 664      0.792566   -0.001629   -17.308            1 16363.162
 665      0.791247   -0.001319   -17.436            1 16383.968
 666      0.789472   -0.001775   -17.765            1 16404.201
 667      0.787944   -0.001528   -17.991            1 16422.993
 668      0.786362   -0.001582   -18.245            1 16440.770
 669      0.786080   -0.000282   -17.932            1 16457.405
 670      0.785225   -0.000854   -17.867            1 16475.317
 671      0.784871   -0.000354   -17.581            1 16493.452
 672      0.783364   -0.001507   -17.800            1 16512.780
 673      0.783250   -0.000114   -17.408            1 16531.096
 674      0.782096   -0.001154   -17.469            1 16551.092
 675      0.779951   -0.002145   -17.970            1 16570.766
 676      0.779043   -0.000908   -17.931            1 16588.146
 677      0.778481   -0.000562   -17.740            1 16605.628
 678      0.777939   -0.000543   -17.537            1 16623.908
 679      0.776766   -0.001173   -17.611            1 16643.047
 680      0.775972   -0.000794   -17.519            1 16661.783
 681      0.775188   -0.000784   -17.421            1 16680.883
 682      0.774126   -0.001062   -17.446            1 16700.375
 683      0.773624   -0.000503   -17.223            1 16719.688
 684      0.771635   -0.001988   -17.660            1 16739.992
 685      0.771123   -0.000512   -17.444            1 16758.168
 686      0.770279   -0.000844   -17.375            1 16777.294
 687      0.769785   -0.000494   -17.148            1 16796.687
 688      0.769209   -0.000576   -16.954            1 16817.112
 689      0.768164   -0.001045   -16.968            1 16838.423
 690      0.766645   -0.001519   -17.197            1 16859.607
 691      0.766072   -0.000573   -17.003            1 16879.602
 692      0.765014   -0.001058   -17.026            1 16900.490
 693      0.763918   -0.001096   -17.067            1 16921.202
 694      0.763049   -0.000869   -17.006            1 16941.642
 695      0.762299   -0.000751   -16.891            1 16962.320
 696      0.760927   -0.001372   -17.056            1 16983.516
 697      0.759914   -0.001013   -17.062            1 17003.796
 698      0.758618   -0.001296   -17.197            1 17023.971
 699      0.757715   -0.000903   -17.156            1 17043.369
 700      0.757018   -0.000697   -17.021            1 17062.894
 701      0.756138   -0.000880   -16.968            1 17083.043
 702      0.754618   -0.001520   -17.206            1 17103.393
 703      0.753971   -0.000648   -17.050            1 17122.392
 704      0.753799   -0.000171   -16.675            1 17142.130
 705      0.753497   -0.000303   -16.355            1 17163.808
 706      0.752913   -0.000584   -16.158            1 17187.169
 707      0.752507   -0.000406   -15.877            1 17211.558
 708      0.749619   -0.002888   -16.730            1 17237.466
 709      0.749249   -0.000370   -16.443            1 17258.532
 710      0.748991   -0.000258   -16.099            1 17281.129
 711      0.748246   -0.000745   -15.974            1 17305.608
 712      0.746586   -0.001660   -16.269            1 17330.743
 713      0.745844   -0.000742   -16.146            1 17354.108
 714      0.745122   -0.000721   -16.013            1 17378.111
 715      0.744158   -0.000965   -15.990            1 17402.828
 716      0.743881   -0.000276   -15.648            1 17427.612
 717      0.742612   -0.001269   -15.761            1 17454.371
 718      0.741165   -0.001447   -15.960            1 17480.390
 719      0.740733   -0.000432   -15.690            1 17505.144
 720      0.738919   -0.001815   -16.061            1 17531.467
 721      0.737988   -0.000931   -16.026            1 17555.450
 722      0.737272   -0.000716   -15.891            1 17579.562
 723      0.736261   -0.001012   -15.892            1 17604.425
 724      0.735605   -0.000656   -15.728            1 17629.196
 725      0.734141   -0.001464   -15.939            1 17654.922
 726      0.733682   -0.000460   -15.684            1 17679.222
 727      0.732637   -0.001045   -15.700            1 17705.063
 728      0.732157   -0.000479   -15.451            1 17730.717
 729      0.731585   -0.000572   -15.242            1 17757.912
 730      0.730740   -0.000845   -15.158            1 17786.418
 731      0.729529   -0.001210   -15.245            1 17815.420
 732      0.727728   -0.001802   -15.614            1 17843.769
 733      0.726661   -0.001067   -15.643            1 17869.555
 734      0.725106   -0.001555   -15.904            1 17895.049
 735      0.724167   -0.000939   -15.879            1 17918.664
 736      0.723145   -0.001022   -15.892            1 17942.332
 737      0.722949   -0.000196   -15.514            1 17965.782
 738      0.722181   -0.000768   -15.403            1 17991.732
 739      0.721617   -0.000563   -15.191            1 18018.362
 740      0.720872   -0.000745   -15.064            1 18046.392
 741      0.718803   -0.002070   -15.567            1 18075.247
 742      0.718572   -0.000230   -15.200            1 18100.377
 743      0.718199   -0.000373   -14.896            1 18128.045
 744      0.716811   -0.001389   -15.073            1 18157.852
 745      0.716441   -0.000370   -14.766            1 18186.253
 746      0.715477   -0.000964   -14.738            1 18216.859
 747      0.713729   -0.001747   -15.088            1 18247.588
 748      0.713038   -0.000691   -14.936            1 18275.563
 749      0.712307   -0.000731   -14.801            1 18304.586
 750      0.712117   -0.000190   -14.403            1 18334.546
 751      0.710623   -0.001494   -14.628            1 18367.532
 752      0.710019   -0.000604   -14.427            1 18398.654
 753      0.708360   -0.001659   -14.735            1 18431.284
 754      0.708056   -0.000305   -14.391            1 18461.350
 755      0.706498   -0.001557   -14.651            1 18494.090
 756      0.705699   -0.000799   -14.547            1 18524.611
 757      0.705168   -0.000532   -14.311            1 18555.872
 758      0.704271   -0.000896   -14.250            1 18588.984
 759      0.702225   -0.002046   -14.750            1 18622.520
 760      0.701315   -0.000910   -14.704            1 18651.723
 761      0.700458   -0.000857   -14.633            1 18681.167
 762      0.699675   -0.000783   -14.524            1 18711.079
 763      0.698297   -0.001378   -14.706            1 18741.791
 764      0.697674   -0.000623   -14.520            1 18770.775
 765      0.696378   -0.001296   -14.663            1 18801.230
 766      0.696129   -0.000250   -14.294            1 18830.263
 767      0.695653   -0.000476   -14.029            1 18862.441
 768      0.695128   -0.000525   -13.784            1 18896.892
 769      0.693171   -0.001957   -14.243            1 18933.487
 770      0.692730   -0.000441   -13.961            1 18965.708
 771      0.692084   -0.000645   -13.776            1 19000.416
 772      0.691096   -0.000988   -13.757            1 19036.757
 773      0.689453   -0.001644   -14.065            1 19073.163
 774      0.689022   -0.000431   -13.776            1 19106.474
 775      0.687883   -0.001139   -13.835            1 19142.445
 776      0.686595   -0.001287   -13.969            1 19177.701
 777      0.685897   -0.000699   -13.813            1 19211.475
 778      0.684165   -0.001732   -14.172            1 19246.645
 779      0.683259   -0.000906   -14.125            1 19278.045
 780      0.682094   -0.001165   -14.207            1 19309.720
 781      0.681299   -0.000795   -14.106            1 19340.344
 782      0.680903   -0.000396   -13.802            1 19371.790
 783      0.678567   -0.002337   -14.472            1 19406.188
 784      0.678205   -0.000361   -14.158            1 19433.376
 785      0.677944   -0.000262   -13.788            1 19463.590
 786      0.676846   -0.001098   -13.835            1 19497.519
 787      0.675740   -0.001105   -13.886            1 19530.734
 788      0.675142   -0.000598   -13.682            1 19563.159
 789      0.673987   -0.001155   -13.757            1 19597.600
 790      0.673424   -0.000562   -13.533            1 19630.978
 791      0.671313   -0.002111   -14.094            1 19666.649
 792      0.671070   -0.000243   -13.714            1 19695.729
 793      0.669371   -0.001699   -14.071            1 19728.848
 794      0.668338   -0.001033   -14.096            1 19757.585
 795      0.667743   -0.000596   -13.897            1 19785.719
 796      0.667232   -0.000511   -13.652            1 19815.845
 797      0.666871   -0.000361   -13.325            1 19848.577
 798      0.666155   -0.000716   -13.173            1 19884.979
 799      0.665165   -0.000990   -13.159            1 19922.994
 800      0.662997   -0.002168   -13.753            1 19960.934
 801      0.661955   -0.001042   -13.780            1 19991.219
 802      0.661744   -0.000211   -13.380            1 20020.812
 803      0.660805   -0.000939   -13.347            1 20055.114
 804      0.660351   -0.000454   -13.063            1 20089.520
 805      0.660199   -0.000153   -12.617            1 20127.311
 806      0.658901   -0.001298   -12.755            1 20170.746
 807      0.657457   -0.001443   -12.972            1 20212.096
 808      0.656555   -0.000902   -12.914            1 20250.231
 809      0.655579   -0.000976   -12.894            1 20288.846
 810      0.655337   -0.000242   -12.492            1 20327.427
 811      0.654536   -0.000801   -12.371            1 20371.351
 812      0.653062   -0.001474   -12.601            1 20416.736
 813      0.652085   -0.000977   -12.577            1 20458.554
 814      0.650728   -0.001358   -12.752            1 20500.417
 815      0.650139   -0.000588   -12.529            1 20539.382
 816      0.649228   -0.000911   -12.471            1 20581.297
 817      0.648306   -0.000922   -12.418            1 20623.758
 818      0.647856   -0.000450   -12.115            1 20666.694
 819      0.647035   -0.000821   -12.001            1 20713.987
 820      0.645545   -0.001490   -12.238            1 20762.784
 821      0.644437   -0.001107   -12.280            1 20807.523
 822      0.644195   -0.000243   -11.865            1 20851.243
 823      0.642938   -0.001257   -11.978            1 20901.351
 824      0.641835   -0.001103   -12.014            1 20949.284
 825      0.640943   -0.000892   -11.938            1 20996.289
 826      0.640448   -0.000495   -11.651            1 21044.205
 827      0.639443   -0.001005   -11.628            1 21096.710
 828      0.638521   -0.000922   -11.561            1 21149.305
 829      0.637161   -0.001359   -11.727            1 21202.769
 830      0.635772   -0.001389   -11.915            1 21252.937
 831      0.635336   -0.000436   -11.597            1 21299.333
 832      0.634139   -0.001197   -11.680            1 21351.099
 833      0.633129   -0.001010   -11.665            1 21400.936
 834      0.631927   -0.001203   -11.755            1 21450.621
 835      0.631321   -0.000605   -11.525            1 21498.154
 836      0.630799   -0.000522   -11.245            1 21549.613
 837      0.629760   -0.001039   -11.238            1 21606.129
 838      0.628626   -0.001134   -11.282            1 21662.411
 839      0.628084   -0.000542   -11.008            1 21717.387
 840      0.626855   -0.001228   -11.099            1 21777.568
 841      0.625878   -0.000977   -11.057            1 21835.463
 842      0.624589   -0.001289   -11.185            1 21893.814
 843      0.624035   -0.000554   -10.916            1 21948.984
 844      0.623024   -0.001011   -10.889            1 22009.493
 845      0.621093   -0.001931   -11.367            1 22070.139
 846      0.620934   -0.000160   -10.889            1 22119.673
 847      0.620763   -0.000170   -10.402            1 22179.354
 848      0.618826   -0.001937   -10.874            1 22249.823
 849      0.618588   -0.000238   -10.424            1 22308.829
 850      0.616869   -0.001718   -10.779            1 22377.997
 851      0.616400   -0.000469   -10.455            1 22438.140
 852      0.615475   -0.000925   -10.374            1 22505.653
 853      0.614598   -0.000877   -10.265            1 22574.706
 854      0.612570   -0.002028   -10.793            1 22646.058
 855      0.612162   -0.000407   -10.438            1 22703.335
 856      0.611516   -0.000646   -10.204            1 22769.140
 857      0.610428   -0.001088   -10.210            1 22840.562
 858      0.609074   -0.001354   -10.367            1 22911.264
 859      0.607300   -0.001774   -10.765            1 22977.071
 860      0.606989   -0.000311   -10.356            1 23031.146
 861      0.605946   -0.001043   -10.346            1 23095.761
 862      0.605385   -0.000560   -10.065            1 23159.882
 863      0.604525   -0.000861    -9.944            1 23231.417
 864      0.603853   -0.000672    -9.713            1 23305.859
 865      0.603060   -0.000793    -9.544            1 23386.675
 866      0.602310   -0.000750    -9.345            1 23472.203
 867      0.601601   -0.000709    -9.117            1 23563.574
 868      0.600776   -0.000824    -8.946            1 23662.001
 869      0.599608   -0.001168    -8.966            1 23765.838
 870      0.599174   -0.000434    -8.569            1 23868.732
 871      0.597736   -0.001438    -8.732            1 23985.289
 872      0.595987   -0.001749    -9.082            1 24095.944
 873      0.594412   -0.001575    -9.347            1 24193.678
 874      0.592817   -0.001595    -9.635            1 24281.139
 875      0.592117   -0.000700    -9.419            1 24357.133
 876      0.591726   -0.000390    -9.017            1 24440.098
 877      0.591035   -0.000691    -8.774            1 24537.556
 878      0.590202   -0.000833    -8.604            1 24643.918
 879      0.588959   -0.001243    -8.667            1 24756.613
 880      0.588804   -0.000155    -8.099            1 24866.197
 881      0.586039   -0.002766    -9.034            1 24999.475
 882      0.585283   -0.000756    -8.834            1 25092.019
 883      0.584736   -0.000547    -8.504            1 25192.152
 884      0.583905   -0.000830    -8.328            1 25306.079
 885      0.582610   -0.001295    -8.419            1 25427.415
 886      0.581633   -0.000977    -8.327            1 25543.791
 887      0.581430   -0.000202    -7.775            1 25663.749
 888      0.580201   -0.001229    -7.807            1 25810.503
 889      0.577976   -0.002225    -8.435            1 25955.431
 890      0.577242   -0.000734    -8.205            1 26067.357
 891      0.576374   -0.000868    -8.045            1 26190.144
 892      0.575019   -0.001356    -8.171            1 26320.527
 893      0.573664   -0.001354    -8.304            1 26442.931
 894      0.572945   -0.000720    -8.063            1 26556.552
 895      0.572584   -0.000360    -7.596            1 26682.494
 896      0.571958   -0.000627    -7.268            1 26835.142
 897      0.569988   -0.001970    -7.736            1 27007.632
 898      0.569374   -0.000613    -7.409            1 27149.956
 899      0.568265   -0.001109    -7.367            1 27312.432
 900      0.567202   -0.001063    -7.296            1 27476.975
 901      0.566453   -0.000749    -7.031            1 27645.600
 902      0.566019   -0.000435    -6.562            1 27832.375
 903      0.564642   -0.001377    -6.646            1 28053.902
 904      0.563952   -0.000690    -6.313            1 28269.656
 905      0.562330   -0.001622    -6.540            1 28512.407
 906      0.560286   -0.002044    -7.046            1 28737.612
 907      0.559867   -0.000419    -6.571            1 28920.872
 908      0.558558   -0.001309    -6.625            1 29143.640
 909      0.556502   -0.002056    -7.154            1 29361.440
 910      0.555932   -0.000570    -6.782            1 29530.823
 911      0.555340   -0.000592    -6.403            1 29732.332
 912      0.553988   -0.001353    -6.483            1 29969.247
 913      0.552722   -0.001265    -6.515            1 30197.678
 914      0.551267   -0.001455    -6.672            1 30421.807
 915      0.550178   -0.001089    -6.608            1 30627.796
 916      0.548579   -0.001599    -6.867            1 30838.468
 917      0.548373   -0.000206    -6.252     0.999999 31017.476
 918      0.546922   -0.001451    -6.398            1 31264.468
 919      0.545253   -0.001669    -6.697            1 31491.932
 920      0.544312   -0.000941    -6.547            1 31679.331
 921      0.543331   -0.000982    -6.415            1 31881.229
 922      0.542829   -0.000502    -5.965     0.999997 32096.176
 923      0.541612   -0.001217    -5.949     0.999996 32369.895
 924      0.539619   -0.001992    -6.440            1 32643.569
 925      0.538374   -0.001245    -6.480            1 32840.419
 926      0.537665   -0.000709    -6.174     0.999999 33024.429
 927      0.536356   -0.001310    -6.241     0.999999 33249.686
 928      0.536096   -0.000260    -5.626     0.999982 33457.207
 929      0.535203   -0.000893    -5.380     0.999943 33765.230
 930      0.533607   -0.001595    -5.580     0.999977 34115.629
 931      0.533070   -0.000537    -5.098     0.999812 34424.347
 932      0.532149   -0.000921    -4.832     0.999472 34827.223
 933      0.531732   -0.000416    -4.206     0.995783 35288.037
 934      0.529519   -0.002213    -4.730     0.999234 35900.112
 935      0.528144   -0.001375    -4.745     0.999274 36390.511
 936      0.526285   -0.001859    -5.094     0.999809 36878.169
 937      0.525571   -0.000714    -4.700     0.999148 37271.101
 938      0.525005   -0.000565    -4.166     0.995262 37768.705
 939      0.521716   -0.003289    -5.456      0.99996 38429.407
 940      0.520967   -0.000750    -5.128     0.999834 38687.327
 941      0.520280   -0.000687    -4.726     0.999224 39030.382
 942      0.519170   -0.001109    -4.576     0.998694 39495.946
 943      0.518814   -0.000356    -3.889     0.989824 40006.274
 944      0.516558   -0.002256    -4.450     0.998017 40788.958
 945      0.516064   -0.000495    -3.848     0.988688 41332.766
 946      0.514721   -0.001343    -3.770     0.986258 42145.728
 947      0.513672   -0.001049    -3.479     0.972855 43004.415
 948      0.511849   -0.001823    -3.705     0.983878 44034.576
 949      0.509667   -0.002182    -4.232     0.996093 44945.026
 950      0.507370   -0.002298    -4.921     0.999623 45522.528
 951      0.506850   -0.000519    -4.411      0.99775 45627.009
 952      0.505540   -0.001310    -4.407     0.997725 45999.005
 953      0.504176   -0.001364    -4.443     0.997968 46311.753
 954      0.503489   -0.000688    -3.996     0.992354 46522.984
 955      0.503025   -0.000464    -3.323     0.962255 47026.006
 956      0.501337   -0.001688    -3.420     0.969176 48120.868
 957      0.500155   -0.001182    -3.172     0.949155 49080.480
 958      0.497934   -0.002221    -3.638     0.981064 50296.150
 959      0.496936   -0.000998    -3.304     0.960826 50832.462
 960      0.494964   -0.001971    -3.616     0.980112 51721.236
 961      0.494405   -0.000559    -2.964     0.925904 51969.715
 962      0.491921   -0.002485    -3.568     0.977755 53205.180
 963      0.491454   -0.000466    -2.847     0.909795 53028.363
 964      0.490287   -0.001168    -2.452     0.838625 54181.832
 965      0.488286   -0.002000    -2.544     0.857452 56279.896
 966      0.487048   -0.001239    -2.115     0.757139 57888.960
 967      0.485719   -0.001329        NA           NA        NA
 968      0.483880   -0.001839        NA           NA        NA
 969      0.480880   -0.002999        NA           NA        NA
 970      0.477945   -0.002935        NA           NA        NA
 971      0.477272   -0.000674        NA           NA        NA
 972      0.474583   -0.002689        NA           NA        NA
 973      0.472014   -0.002569        NA           NA        NA
 974      0.468130   -0.003884        NA           NA        NA
 975      0.465876   -0.002254        NA           NA        NA
    kurtosis           snps    indivs
 eigenvector    1     3.061     3.247
 eigenvector    2     2.955     2.839
 eigenvector    3     2.952     3.012
 eigenvector    4     3.066     3.038
 eigenvector    5     2.979     2.921
population:   0              Control  762
population:   1                 Case  214

## Average divergence between populations:
              Control       Case     popsize
   Control      0.999      1.000         762
      Case      1.000      1.001         214


number of blocks for moving block jackknife: 452
fst *1000:
          C     C 
   C      0     0
   C      0     0

s.dev * 1000000:
          C     C 
   C      0    23
   C     23     0

eigenvector 1:means
                Case     -0.006
             Control      0.002
## Anova statistics for population differences along each eigenvector:
                                              p-value
             eigenvector_1_Control_Case_    0.00108533 
eigenvector 2:means
                Case     -0.002
             Control      0.000
             eigenvector_2_Control_Case_      0.409357 
eigenvector 3:means
                Case     -0.005
             Control      0.001
             eigenvector_3_Control_Case_    0.00980955 
eigenvector 4:means
             Control     -0.001
                Case      0.002
             eigenvector_4_Control_Case_      0.197912 
eigenvector 5:means
             Control     -0.000
                Case      0.001
             eigenvector_5_Control_Case_      0.479985 

## Statistical significance of differences beween populations:
                                pop1                  pop2      chisq          p-value   |pop1|   |pop2|
popdifference:               Control                  Case        20.234    0.00112932     762     214

eigbestsnp    1            rs2516083 22     27399494     3.959
eigbestsnp    1            rs3786066 17       981239     3.804
eigbestsnp    1            rs1022177 18      1046304     3.779
eigbestsnp    1             rs740436 19      1634595     3.669
eigbestsnp    1            rs2516087 22     27405385     3.658
eigbestsnp    1            rs1598490 15     94735128     3.631
eigbestsnp    1           rs10475171  5      2650624     3.613
eigbestsnp    1            rs7871918  9    113056636     3.565
eigbestsnp    1            rs4976946  8    142731256     3.548
eigbestsnp    1            rs3755152  2    216822197     3.463
eigbestsnp    2             rs628116 10     13038218     3.776
eigbestsnp    2            rs4725424  7    151409480     3.714
eigbestsnp    2            rs2823068 21     16487700     3.676
eigbestsnp    2            rs1593306  7    131613963     3.625
eigbestsnp    2            rs4790393 17      2850487     3.452
eigbestsnp    2            rs7078934 10    130509103     3.423
eigbestsnp    2            rs6107716 20       643919     3.388
eigbestsnp    2           rs13321076  3    194214944     3.374
eigbestsnp    2            rs4877132  9     90895184     3.342
eigbestsnp    2            rs9930580 16     24462555     3.322
eigbestsnp    3            rs7036435  9     25618261     3.923
eigbestsnp    3            rs6121666 20     60101954     3.721
eigbestsnp    3            rs6656361  1    146476526     3.616
eigbestsnp    3               rs1943 10     21985870     3.521
eigbestsnp    3            rs2293518  9    133914570     3.390
eigbestsnp    3            rs4937003 11    125238812     3.381
eigbestsnp    3             rs139059 22     35919446     3.379
eigbestsnp    3            rs1355598 20     51925509     3.337
eigbestsnp    3            rs1623579 13     60076715     3.325
eigbestsnp    3            rs2779252 17     26131370     3.322
eigbestsnp    4            rs2984921  1    192551624     3.840
eigbestsnp    4            rs8018330 14     95397127     3.701
eigbestsnp    4            rs6053798 20       645853     3.602
eigbestsnp    4            rs2001966  8    124829395     3.564
eigbestsnp    4            rs7874736  9     14316570     3.561
eigbestsnp    4             rs310451 19     56050844     3.560
eigbestsnp    4            rs6504626 17     48019891     3.544
eigbestsnp    4            rs4394668  1     12671229     3.509
eigbestsnp    4            rs7556152  1     63384292     3.452
eigbestsnp    4           rs11702768 21     17930405     3.442
eigbestsnp    5            rs9668025 12       225699     3.809
eigbestsnp    5            rs2385686  8    127659536     3.640
eigbestsnp    5            rs6426905  1    154706620     3.633
